word,reading_hiragana,meaning_ko,source_title,source_author,source_url,matched_sentence
微妙な,びみょうな,미묘한,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,不思議にもその鼓動の音が、ある微妙な意識状態から、先生の力で強められているように感じた。
微妙な,びみょうな,미묘한,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,ややこしく、どこか朦朧として、逃腰とでもいったみたいな微妙な複雑さがあり、そのほとんど無益と思われるくらいの厳重な警戒と、無数といっていいくらいの小うるさい駈引とには、いつも自分は当惑し、どうでもいいやという気分になって、お道化で茶化したり、または無言の首肯で一さいおまかせという、謂わば敗北の態度をとってしまうのでした。
心中,しんじゅう,동반 자살,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。
心得,こころえ,소양,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,けれども、己の身体は必竟己の身体で、その己の身体についての養生法は、多年の経験上、己が一番能く心得ているはずだからね」といった。
心得,こころえ,소양,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,そんな礼儀を心得ぬ奴の所へ誰が遊びに行くものか。
心構え,こころがまえ,마음가짐,走れメロス,太宰治,https://www.aozora.gr.jp/cards/000035/files/1567_ruby_4948.zip,」「疑うのが、正当の心構えなのだと、わしに教えてくれたのは、おまえたちだ。
心構え,こころがまえ,마음가짐,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,けれども自分は、竹一の言葉に依って、自分のそれまでの絵画に対する心構えが、まるで間違っていた事に気が附きました。
心細い,こころぼそい,불안한,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,その上年寄が二人ぎりで田舎にいるのは定めて心細いだろう、我々も子として遺憾の至りであるというような感傷的な文句さえ使った。
忍耐,にんたい,인내,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私にいわせると、彼は我慢と忍耐の区別を了解していないように思われたのです。
忘却,ぼうきゃく,망각,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,いよ、銀座は敬遠の形でしたが、しかし、そのおっくうがるという性質は、決して自分の狡猾さではなく、女性というものは、休んでからの事と、朝、起きてからの事との間に、一つの、塵ほどの、つながりをも持たせず、完全の忘却の如く、見事に二つの世界を切断させて生きているという不思議な現象を、まだよく呑みこんでいなかったからなのでした。
忠実な,ちゅうじつな,충실한,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,分り切ってるとおっしゃるんですか」「まあそうよ」「そのくらい先生に忠実なあなたが急にいなくなったら、先生はどうなるんでしょう。
念頭,ねんとう,염두,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はそれを念頭に浮べてさえすでに一種の不愉快を感じました。
念頭,ねんとう,염두,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,現にその嘲笑する人をも含めて、人間は、お互いの不信の中で、エホバも何も念頭に置かず、平気で生きているではありませんか。
思い立つ,おもいたつ,마음먹다 결심하다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,しかし私がどの方面かへ切って出ようと思い立つや否や、恐ろしい力がどこからか出て来て、私の心をぐいと握り締めて少しも動けないようにするのです。
恋愛,れんあい,연애,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,先生は美しい恋愛の裏に、恐ろしい悲劇を持っていた。
悲鳴,ひめい,비명,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,ぎゃっという悲鳴が出る」堀木は、いよいよ得意そうに、「世渡りの才能だけでは、いつかは、ボロが出るからな」世渡りの才能。
情熱,じょうねつ,정열,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,さらにまた、堀木と附合って救われるのは、堀木が聞き手の思惑などをてんで無視して、その所謂情熱の噴出するがままに、（或いは、情熱とは、相手の立場を無視する事かも知れませんが）四六時中、くだらないおしゃべりを続け、あの、二人で歩いて疲れ、気まずい沈黙におちいる危懼が、全く無いという事でした。
惜しむ,おしむ,아까워하다,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,しかし時間を惜しむ彼にとって、この仕事がどのくらい辛かったかは想像するまでもない事です。
惜しむ,おしむ,아까워하다,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,ことごとく送別の辞を述べたが、三人共申し合せたようにうらなり君の、良教師で好人物な事を吹聴して、今回去られるのはまことに残念である、学校としてのみならず、個人として大いに惜しむところであるが、ご一身上のご都合で、切に転任をご希望になったのだから致し方がないという意味を述べた。
意向,いこう,의향,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,けれども、自分は、父がそのお獅子を自分に買って与えたいのだという事に気がつき、父のその意向に迎合して、父の機嫌を直したいばかりに、深夜、客間に忍び込むという冒険を、敢えておかしたのでした。
意地,いじ,고집 심술,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私はその笑いのうちに、些とも意地の悪いアイロニーを認めなかった。
意地,いじ,고집 심술,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,しかし自分がわるくないのにこっちから身を引くのは法螺吹きの新聞屋をますます増長させる訳だから、新聞屋を正誤させて、おれが意地にも務めるのが順当だと考えた。
意義,いぎ,의의 의미,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,経験のない当時の私は、この予言の中に含まれている明白な意義さえ了解し得なかった。
意義,いぎ,의의 의미,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,下手に私の筆を加えるよりは、これはこのまま、どこかの雑誌社にたのんで発表してもらったほうが、なお、有意義な事のように思われた。
愚かな,おろかな,어리석은,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,女のいないところへ行くという、あのジアールを飲んだ時の自分の愚かなうわごとが、まことに奇妙に実現せられたわけでした。
愛顧,あいこ,애고 단골로 아껴 줌,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,私はこれから遠方へ参りますが、なにとぞ従前の通りお見捨てなくご愛顧のほどを願います。
慕う,したう,사모하다,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,しかし、その見はった眼には、驚愕の色も嫌悪の色も無く、ほとんど救いを求めるような、慕うような色があらわれているのでした。
慣例,かんれい,관례,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,してその翌日も同じ事を繰返して、昨日に異らぬ慣例に従えばよい。
成就,じょうじゅ,성취,羅生門,芥川龍之介,https://www.aozora.gr.jp/cards/000879/files/127_ruby_150.zip,後に残ったのは、ただ、ある仕事をして、それが円満に成就した時の、安らかな得意と満足とがあるばかりである。
所得,しょとく,소득,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,下宿の婆さんが君に話した事を事実としたところで、君の増給は古賀君の所得を削って得たものではないでしょう。
所有,しょゆう,소유,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,私の過去は私だけの経験だから、私だけの所有といっても差支えないでしょう。
所有,しょゆう,소유,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,ところへ両隣りの机の所有主も出校したんで、赤シャツは早々自分の席へ帰って行った。
手当,てあて,수당,こころ,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/773_ruby_5968.zip,家内のものは軽症の脳溢血と思い違えて、すぐその手当をした。
手当,てあて,수당,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,としが明けて厳寒の夜、自分は酔って煙草を買いに出て、その煙草屋の前のマンホールに落ちて、ヨシちゃん、たすけてくれえ、と叫び、ヨシちゃんに引き上げられ、右腕の傷の手当を、ヨシちゃんにしてもらい、その時ヨシちゃんは、しみじみ、「飲みすぎますわよ」と笑わずに言いました。
手法,しゅほう,수법,人間失格,太宰治,https://www.aozora.gr.jp/cards/000035/files/301_ruby_5915.zip,また、学校の図画の時間にも、自分はあの「お化け式手法」は秘めて、いままでどおりの美しいものを美しく画く式の凡庸なタッチで画いていました。
手腕,しゅわん,수완,坊っちゃん,夏目漱石,https://www.aozora.gr.jp/cards/000148/files/752_ruby_2438.zip,あなたの手腕でゴルキなんですから、私なんぞがゴルキなのは仕方がありません。
