example_id,word,example_jp,example_ko
2600,営む,若しそこに越えることの出来ない溝渠があるというならば、私は寧ろ社会生活を破壊して、かの孤棲生活を営む獅子や禿鷹の習性に依ろう。,"젊고 거기에 넘을 수 없는 도랑거리가 있다고 한다면, 나는 허무하게 사회생활을 파괴하고, 의 고거생활을 영위하는 사자와 대머리의 습성에 의존하자."
2601,嗜好,それは女性に能力がないというよりは、それらのものが凡てその根柢に於て男性の嗜好を満足するように作られているが故に、それを産出するのもまたおのずから男性の手によってなされるのを適当とするだけのことだ。,"그것은 여성에게 능력이 없다는 것보다는, 그 것들이 범하고 그 뿌리에 있어서 남성의 기호를 만족하도록 만들어져 있지만 그렇게 해서, 그것을 산출하는 것도 또 없이 남성의 손에 의해 이루어지는 것을 적당으로 할 뿐이다."
2602,回顧,緩慢な、回顧的な生活にのみ囲繞されている地上の生活に於て、私はその最も純粋に近い現われを、相愛の極、健全な愛人の間に結ばれる抱擁に於て見出だすことが出来ると思う。,"느린 회고적인 생활에만 둘러싸여 있는 지상의 생활에 있어서, 나는 그 가장 순수하게 가까운 나타나를 상애의 극, 건전한 애인 사이에 묶인 포옹에서 찾아낼 수 있다고 생각한다."
2603,囲む,そして岸辺との摩擦によって私を囲む水も私自身も、中流の水にはおくれがちに流れ下る。,"그리고 해안과의 마찰에 의해 나를 둘러싸는 물도 나 자신도, 중류의 물에는 흔들리기 쉽다."
2604,固定,然しそれが或る期間固定していて、私の生活の努力がその内容を充実し得ない間は、それはどこまでも、知識として又道徳として厳存する。,"그러나 그것이 일정 기간 고정되어 있고, 나의 삶의 노력이 그 내용을 충실하지 못하는 동안은, 어디까지나, 지식으로서 또 도덕으로서 엄존한다."
2605,埋める,人の前に私を私以上に立派に見せようとする虚妄な心は有り余るほど持っていたけれども、そこに埋めることの出来ない苦痛をも全く失ってはいなかった。,"사람 앞에 나를 나 이상으로 훌륭하게 보려고 하는 허망한 마음은 너무 남았지만, 거기에 묻을 수 없는 고통을 전혀 잃지 않았다."
2606,基調,そして現在をも未来をも能うべくんば過去という基調によって導こうとする。,그리고 현재를 미래를 능가하기 위해 과거라는 기조로 인도하려 한다.
2607,報酬,だから若し私がこの種の生活にのみ安住して、社会が規定した知識と道徳とに依拠していたならば、恐らく社会から最上の報酬を与えられるだろう。,그러니까 젊고 내가 이런 종류의 생활에만 안주하고 사회가 규정한 지식과 도덕에 의거했다면 아마도 사회로부터 최상의 보상을 줄 수 있을 것이다.
2608,壊す,けれどもその実質をよく考えてみると、それは他の星の世界と同じ実質であり、その中に潜む力は一瞬時にして、地殻を思いのままに破壊することも出来、新たに地表を生み出すことも出来るのだ。,"하지만 그 실질을 잘 생각해 보면, 그것은 다른 별의 세계와 같은 실질이며, 그 안에 숨어있는 힘은 순식간에 지각을 마음대로 파괴할 수도 있고, 새롭게 지표를 만들어낼 수도 있다."
2609,外観,若し人がその自覚を逆用して、肉にまで至る愛の要求のない場合に、単に外観的に観察された野獣の本能に走ったならば、それは明かに人間の有する本能の全体的な活動ということが出来ない。,"젊은이가 그 자각을 역용하고, 육에까지 이르는 사랑의 요구가 없는 경우에, 단순히 외관적으로 관찰된 야수의 본능으로 달렸다면, 그것은 명백하게 인간이 가지는 본능의 전체적인 활동이라고 할 수 없다."
2610,多様な,何という多趣多様な生活の相だろう。,뭐라고 하는 다취 다양한 생활의 상일 것이다.
2611,大自然,ホイットマンが「アダムの子等」に於て、性慾を歌い、大自然の雄々しい裸かな姿を髣髴させるような瞬間を讃美したことに何んの不思議があろう。,휘트먼이 '아담의 아이들'에 있어서 성욕을 부르며 대자연의 웅장한 벌거벗은 모습을 능숙하게 하는 순간을 칭찬한 것에 무슨 이상한 일이 있을 것이다.
2612,天国,霊と肉、天国と地獄、天使と悪魔、それから何、それから何……対立した観念を持ち出さなければ何んだか安心が出来ない、そのくせ観念が対立していると何んだか安心が出来ない、両天秤にかけられたような、底のない空虚に浮んでいるような不安がお前を襲って来るのだ。,"영과 육, 천국과 지옥, 천사와 악마, 그리고 무엇, 그리고 무엇…"
2613,失墜,そして何故に現在の宗教がその権威を失墜してしまったか。,그리고 왜 현재의 종교가 그 권위를 실추해 버렸는가.
2614,好ましい,即ち生命の緊張が一番好ましいものに思われる。,즉 생명의 긴장이 가장 바람직한 것으로 보인다.
2615,孤独な,孤独な者は自分の掌を見つめることにすら、熱い涙をさそわれるのではないか。,외로운 자는 자신의 손바닥을 바라보는 것조차도 뜨거운 눈물을 처분하는 것이 아닐까.
2616,実質,これほど体裁のいい外貌と、内容の空虚な実質とを併合した心の状態が外にあろうか。,이렇게 체재의 좋은 외모와 내용의 공허한 실질을 병합한 마음의 상태가 밖일까.
2617,実践,現代の政治も、教育も、学術も、産業も、大体に於てはこの智的生活の強調と実践とにその目標をおいている。,"현대의 정치도, 교육도, 학술도, 산업도, 대체로는 이 지적 생활의 강조와 실천에 그 목표를 두고 있다."
2618,宿命,果てしのない迷執にさまよわねばならぬ人の宿命であって見れば、各※の瞬間をただ楽しんで生きる外に残される何事があろうぞとその人達はいう。,"끝이 없는 미집에 방황해야 하는 사람의 숙명이라 보면, 각 ※의 순간을 그저 즐기고 사는 밖에 남겨지는 무슨 일이 있을 거라고 그 사람들은 말한다."
2619,展望,私は新たなる展望から展望へと進み行くことが出来ない。,나는 새로운 전망에서 전망으로 나아갈 수 없다.
2620,崩れる,若し自然にあの絢爛な多種多様があり、独り人間界にそれがなかったならば、宇宙の美と真とはその時に崩れるといってもいいだろう。,"젊은 자연스럽게 그 찬란한 다종다양이 있어, 혼자 인간계에 그것이 없었다면, 우주의 아름다움과 진은 그때 무너진다고 해도 좋을 것이다."
2621,巧みな,非常に巧みな、そして狡猾な仮面の下に隠れた功利主義としか思われない。,매우 능숙하고 교활한 가면 아래에 숨은 공리주의라고 밖에 보이지 않는다.
2622,幾多,だから少し綿密な観察者は、智と情との間に、情と意志との間に、又意志と智との間に、判然とはその何れにも従わせることの出来ない幾多の心的活動を発見するだろう。,"그러므로 조금 면밀한 관찰자는 지와 정 사이에, 정과 의지 사이에, 또 의지와 지 사이에, 판연과는 그 어느 것도 따를 수 없는 수많은 심적 활동을 발견할 것이다."
2623,弁護,又お前の信仰の虚偽を発かれようとすると「主よ主よというもの悉く天国に入るにあらず、吾が天に在す神の旨に遵るもののみなり」といってお前を弁護したではないか。,"또 너의 신앙의 허위를 풀려고 하면 “주여 주여라는 것 깨달은 천국에 들어가는 것 외에, 고가 하늘에 있는 신의 뜻에 따르는 것 뿐”이라고 해 너를 변호한 것은 아닐까."
2624,強いる,経験する私と経験を強いる外界とがあって知識は生れ出る。,경험하는 저와 경험을 강한 외계가 있고 지식은 태어난다.
2625,形態,習性及び形態の保存に固着してカリバンのように固有の生活にしがみ附こうとする生物を或る神秘な力が鞭ちつつ、分化から分化へと飛躍させて来た。,습성 및 형태의 보존에 고착하여 칼리반처럼 고유한 생활에 몰두하고자 하는 생물을 어떤 신비한 힘이 채집하면서 분화에서 분화로 도약시켜 왔다.
2626,彷徨う,相反して見ゆる二つの極の間に彷徨うために、内部に必然的に起る不安を得ようとも、それに忍んで両極を恐れることなく掴まねばならぬ。,"상반되어 보이는 두 극 사이에 방황하기 위해, 내부에 필연적으로 일어나는 불안을 얻으려고 해도, 그것에 들러 양극을 두려워하지 않고 잡아야 한다."
2627,復活,復活していたろうか。,부활하고 있었을까.
2628,微量,若しそれが純であるならば、誠実は微量であっても事足りる。,젊고 순수하다면 성실은 미량이라도 부족하다.
2629,必然,相反して見ゆる二つの極の間に彷徨うために、内部に必然的に起る不安を得ようとも、それに忍んで両極を恐れることなく掴まねばならぬ。,"상반되어 보이는 두 극 사이에 방황하기 위해, 내부에 필연적으로 일어나는 불안을 얻으려고 해도, 그것에 들러 양극을 두려워하지 않고 잡아야 한다."
2630,忠実な,陽の照る時には、彼の忠実な伴侶はその影であるだろう。,"양이 빛날 때, 그의 충실한 반려는 그 그림자일 것이다."
